----------------------
:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
                                     Date and Time: 2025-10-01T12:49:42.851
:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
local boson: T = [1.0, 1.0e-30], alpha = [1.25, 1.25], N_chain = 10, maxdim = 200, cutoff = -16, tau = 0.001, jump = 20, boson_dim = [12, 15, 10], omega = 5;
[2, 4, 8, 7, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 8, 7, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 12, 14, 13, 10, 8, 6, 6, 5, 5, 5, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 12, 14, 13, 10, 8, 6, 6, 5, 5, 5, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 16, 22, 21, 18, 16, 14, 11, 7, 6, 5, 4, 4, 5, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 16, 22, 21, 18, 16, 14, 11, 7, 6, 5, 4, 4, 5, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 19, 32, 31, 29, 23, 21, 20, 16, 15, 13, 7, 6, 6, 4, 4, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
[2, 4, 19, 32, 31, 29, 23, 21, 20, 16, 15, 13, 7, 6, 6, 4, 4, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];
